|307463|U||100502||B|1|B||2||||06/01/1989|^|
|307464|U||100503||B|1|B||2||||08/17/1989|^|
|307465|U||100504||B|1|B||||||12/28/1998|^|
|307466|U||100505||C|1|C||||||12/28/1998|^|
|307467|U||100506||C|1|C||||||12/28/1998|^|
|307468|U||100507||B|1|B||||||12/28/1998|^|
|307469|U||100508||B|1|B||||||12/28/1998|^|
|307470|U||100509||C|1|C||||||12/28/1998|^|
|307471|U||100510||B|1|B||||||12/28/1998|^|
|307472|U||100511||B|1|B||2||||08/18/1989|^|
|307473|U||100512||C|1|C||||||12/28/1998|^|
|307474|U||100513||B|1|B||2||||10/04/1989|^|
|307475|U||100514||C|1|C||||||12/28/1998|^|
|307476|U||100515||B|1|B||2||||06/17/1988|^|
|307477|U||100516||B|1|B||||||12/28/1998|^|
|307478|U||100517||B|1|B||2||||04/13/1989|^|
|307479|U||100518||C|1|C||||||12/28/1998|^|
|307480|U||100519||C|1|C||||||12/28/1998|^|
|307481|U||100520||B|1|B||||||12/28/1998|^|
|307482|U||100521||A|1|A||||||12/28/1998|^|
|307483|U||100522||C|1|C||||||12/28/1998|^|
|307484|U||100523||C|1|C||||||12/28/1998|^|
|307485|U||100524||C|1|C||||||12/28/1998|^|
|307486|U||100525||C|1|C||||||12/28/1998|^|
|307487|U||100526||C|1|C||||||12/28/1998|^|
|307488|U||100527||B|1|B||||||12/28/1998|^|
|307489|U||100528||B|1|B||||||12/28/1998|^|
|307490|U||100529||B|1|B||||||12/28/1998|^|
|307491|U||100530||A|1|A||||||12/28/1998|^|
|307492|U||100531||C|1|C||||||12/28/1998|^|
|307493|U||100532||C|1|C||||||12/28/1998|^|
|307494|U||100533||C|1|C||||||12/28/1998|^|
|307495|U||100534||C|1|C||||||12/28/1998|^|
|307496|U||100535||C|1|C||||||12/28/1998|^|
|307497|U||100536||B|1|B||||||12/28/1998|^|
|307498|U||100537||A|1|A||||||12/28/1998|^|
|307499|U||100538||B|1|B||||||12/28/1998|^|
|307500|U||100539||B|1|B||||||12/28/1998|^|
|307501|U||100540||B|1|B||||||12/28/1998|^|
|307502|U||100541||B|1|B||||||12/28/1998|^|
|307503|U||100542||B|1|B||||||12/28/1998|^|
|307504|U||100543||C|1|C||||||12/28/1998|^|
|307505|U||100544||B|1|B||||||12/28/1998|^|
|307506|U||100545||B|1|B||||||12/28/1998|^|
|307507|U||100546||B|1|B||||||12/28/1998|^|
|307508|U||100547||C|1|C||||||12/28/1998|^|
|307509|U||100548||B|1|B||||||12/28/1998|^|
|307510|U||100549||B|1|B||||||12/28/1998|^|
|307511|U||100550||B|1|B||||||12/28/1998|^|
|307512|U||100551||B|1|B||||||12/28/1998|^|
|307513|U||100552||A|1|A||||||12/28/1998|^|
|307514|U||100553||C|1|C||||||12/28/1998|^|
|307515|U||100554||B|1|B||||||12/28/1998|^|
|307516|U||100555||A|1|A||||||12/28/1998|^|
|307517|U||100556||B|1|B||||||12/28/1998|^|
|307518|U||100557||B|1|B||||||12/28/1998|^|
|307519|U||100558||B|1|B||||||12/28/1998|^|
|307520|U||100559||B|1|B||||||12/28/1998|^|
|307521|U||100560||A|1|A||||||12/28/1998|^|
|307522|U||100561||B|1|B||||||12/28/1998|^|
|307523|U||100562||C|1|C||||||12/28/1998|^|
|307524|U||100563||C|1|C||||||12/28/1998|^|
|307525|U||100564||C|1|C||||||12/28/1998|^|
|307526|U||100565||C|1|C||||||12/28/1998|^|
|307527|U||100566||A|1|A||||||12/28/1998|^|
|307528|U||100567||C|1|C||||||12/28/1998|^|
|307529|U||100568||B|1|B||||||12/28/1998|^|
|307530|U||100569||C|1|C||||||12/28/1998|^|
|307531|U||100570||C|1|C||||||12/28/1998|^|
|307532|U||100571||A|1|A||1B||||07/16/1998|^|
|307533|U||100572||C|1|C||||||12/28/1998|^|
|307534|U||100573||B|1|B||||||12/28/1998|^|
|307535|U||100574||B|1|B||||||12/28/1998|^|
|307536|U||100575||C|1|C||||||12/28/1998|^|
|307537|U||100576||C|1|C||||||12/28/1998|^|
|307538|U||100577||A|1|A||||||12/28/1998|^|
|307539|U||100578||B|1|B||||||12/28/1998|^|
|307540|U||100579||B|1|B||||||12/28/1998|^|
|307541|U||100580||B|1|B||||||12/28/1998|^|
|307542|U||100581||B|1|B||||||12/28/1998|^|
|307543|U||100582||B|1|B||||||12/28/1998|^|
|307544|U||100583||C|1|C||||||12/28/1998|^|
|307545|U||100584||B|1|B||||||12/28/1998|^|
|307546|U||100585||B|4|B||0B||||05/05/1997|^|
|307547|U||100586||B|1|B||||||12/28/1998|^|
|307548|U||100587||B|1|B||||||12/28/1998|^|
|307549|U||100588||B|1|B||||||12/28/1998|^|
|307550|U||100589||C|1|C||||||12/28/1998|^|
|307551|U||100590||C|1|C||||||12/28/1998|^|
|307552|U||100591||B|1|B||||||12/28/1998|^|
|307553|U||100592||B|1|B||||||12/28/1998|^|
|307554|U||100593||B|1|B||0B||||05/05/1997|^|
|307555|U||100594||B|1|B||||||12/28/1998|^|
|307556|U||100595||C|1|C||||||12/28/1998|^|
|307557|U||100596||B|1|B||||||12/28/1998|^|
|307558|U||100597||B|1|B||0B||||12/10/1997|^|
|307559|U||100598||C|1|C||||||12/28/1998|^|
|307560|U||100599||B|2|B||0B||||05/05/1997|^|
|307561|U||100600||A|1|A||||||12/28/1998|^|
|307562|U||100601||C|1|C||||||12/28/1998|^|
|307563|U||100602||B|1|B||||||12/28/1998|^|
|307564|U||100603||C|1|C||||||12/28/1998|^|
|307565|U||100604||B|1|B||||||12/28/1998|^|
|307566|U||100605||B|1|B||||||12/28/1998|^|
|307567|U||100606||C|1|C||||||12/28/1998|^|
|307568|U||100607||B|1|B||||||12/28/1998|^|
|307569|U||100608||C|1|C||||||12/28/1998|^|
|307570|U||100609||C|1|C||||||12/28/1998|^|
|307571|U||100610||A|1|A||||||12/28/1998|^|
|307572|U||100611||A|1|A||||||12/28/1998|^|
|307573|U||100612||B|1|B||||||12/28/1998|^|
|307574|U||100613||C|1|C||||||12/28/1998|^|
|307575|U||100614||C|1|C||||||12/28/1998|^|
|307576|U||100615||B|1|B||2||||04/05/1989|^|
|307577|U||100616||B|1|B||||||12/28/1998|^|
|307578|U||100617||B|1|B||0B||||08/19/1997|^|
|307579|U||100618||B|1|B||2||||07/10/1989|^|
|307580|U||100619||C|1|C||||||12/28/1998|^|
|307581|U||100620||B|1|B||2||||06/19/1984|^|
|307582|U||100621||B|1|B||||||12/28/1998|^|
|307583|U||100622||B|1|B||2||||12/11/1985|^|
|307584|U||100623||B|1|B||||||12/28/1998|^|
|307585|U||100624||C|1|C||||||12/28/1998|^|
|307586|U||100625||B|1|B||||||12/28/1998|^|
|307587|U||100626||B|1|B||||||12/28/1998|^|
|307588|U||100627||B|1|B||||||12/28/1998|^|
|307589|U||100628||C|1|C||||||12/28/1998|^|
|307590|D||100629||C|1|C||||||12/28/1998|^|
|307591|U||100630||B|1|B||||||12/28/1998|^|
|307592|U||100631||C|1|C||||||12/28/1998|^|
|307593|U||100632||B|1|B||||||12/28/1998|^|
|307594|U||100633||C|1|C||||||12/28/1998|^|
|307595|U||100634||B|1|B||||||12/28/1998|^|
|307596|U||100635||B|1|B||||||12/28/1998|^|
|307597|U||100636||B|1|B||||||12/28/1998|^|
|307598|U||100637||B|1|B||||||12/28/1998|^|
|307599|U||100638||B|1|B||||||12/28/1998|^|
|307600|U||100639||B|1|B||||||12/28/1998|^|
|307601|U||100640||A|1|A||||||12/28/1998|^|
|307602|U||100641||B|1|B||||||12/28/1998|^|
|307603|U||100642||B|1|B||||||12/28/1998|^|
|307604|U||100643||C|1|C||||||12/28/1998|^|
|307605|U||100644||B|1|B||||||12/28/1998|^|
|307606|U||100645||B|1|B||||||12/28/1998|^|
|307607|U||100646||A|1|A||||||12/28/1998|^|
|307608|U||100647||A|1|A||||||12/28/1998|^|
|307609|U||100648||B|1|B||||||12/28/1998|^|
|307610|U||100649||B|1|B||||||12/28/1998|^|
|307611|U||100650||C|1|C||||||12/28/1998|^|
|307612|U||100651||C|1|C||||||12/28/1998|^|
|307613|U||100652||C|1|C||||||12/28/1998|^|
|307614|U||100653||B|1|B||||||12/28/1998|^|
|307615|U||100654||C|1|C||||||12/28/1998|^|
|307616|U||100655||C|1|C||||||12/28/1998|^|
|307617|U||100656||B|1|B||||||12/28/1998|^|
|307618|U||100657||B|1|B||||||12/28/1998|^|
|307619|U||100658||C|1|C||||||12/28/1998|^|
|307620|U||100659||C|1|C||||||12/28/1998|^|
|307621|U||100660||C|1|C||||||12/28/1998|^|
|307622|U||100661||B|1|B||||||12/28/1998|^|
|307623|U||100662||A|1|A||||||12/28/1998|^|
|307624|U||100663||A|1|A||||||12/28/1998|^|
|307625|U||100664||A|1|A||||||12/28/1998|^|
|307626|U||100665||A|1|A||||||12/28/1998|^|
|307627|U||100666||A|1|A||||||12/28/1998|^|
|307628|U||100667||C|1|C||||||12/28/1998|^|
|307629|U||100668||C|1|C||||||12/28/1998|^|
|307630|U||100669||B|1|B||||||12/28/1998|^|
|307631|U||100670||C|1|C||||||12/28/1998|^|
|307632|U||100671||C|1|C||||||12/28/1998|^|
|307633|U||100672||C|1|C||||||12/28/1998|^|
|307634|U||100673||C|1|C||||||12/28/1998|^|
|307635|U||100674||B|1|B||||||12/28/1998|^|
|307636|U||100675||C|1|C||||||12/28/1998|^|
|307637|U||100676||C|1|C||||||12/28/1998|^|
|307638|U||100677||C|1|C||||||12/28/1998|^|
|307639|U||100678||A|1|A||||||12/28/1998|^|
|307640|U||100679||C|1|C||||||12/28/1998|^|
|307641|U||100680||C|1|C||||||12/28/1998|^|
|307642|U||100681||A|1|A||||||12/28/1998|^|
|307643|U||100682||C|1|C||||||12/28/1998|^|
|307644|U||100683||C|1|C||||||12/28/1998|^|
|307645|U||100684||C|1|C||||||12/28/1998|^|
|307646|U||100685||C|1|C||||||12/28/1998|^|
|307647|D||8606||D|1|B|L|0D||||03/18/1980|^|
|307648|U||100686||C|1|C||||||12/28/1998|^|
|307649|U||100687||B|1|B||||||12/28/1998|^|
|307650|U||100688||B|1|B||||||12/28/1998|^|
|307651|U||100689||A|1|A||||||12/28/1998|^|
|307652|U||54680||B|1|B|L|0B||||04/12/1991|^|
|307653|U||100690||A|1|A||||||12/28/1998|^|
|307654|U||100691||C|1|C||||||12/28/1998|^|
|307655|U||100692||B|1|B||||||12/28/1998|^|
|307656|U||100693||B|1|B||||||12/28/1998|^|
|307657|U||100694||C|1|C||||||12/28/1998|^|
|307658|U||100695||B|1|B||||||12/28/1998|^|
|307659|D||19669||D|1|B|L|0D||||10/17/1997|^|
|307660|D||34605||D|2|B|L|0D||||07/25/1984|^|
|307661|U||100696||B|1|B||||||12/28/1998|^|
|307662|U||100697||B|1|B||||||12/28/1998|^|
|307663|U||100698||B|1|B||||||12/28/1998|^|
|307664|U||100699||B|1|B||||||12/28/1998|^|
|307665|U||100700||C|1|C||||||12/28/1998|^|
|307666|U||100701||A|1|A||||||12/28/1998|^|
|307667|U||100702||B|1|B||||||12/28/1998|^|
|307668|U||100703||B|1|B||||||12/28/1998|^|
|307669|D||4774||D|1|B|L|0D||||03/18/1980|^|
|307670|D||48701||D|1|B|L|0D||||09/08/1993|^|
|307671|U||100704||B|1|B||||||12/28/1998|^|
|307672|U||100705||A|1|A||||||12/28/1998|^|
|307673|U||100706||A|1|A||||||12/28/1998|^|
|307674|U||100707||B|1|B||||||12/28/1998|^|
|307675|U||100708||C|1|C||||||12/28/1998|^|
|307676|U||100709||C|1|C||||||12/28/1998|^|
|307677|D||65708||D|1|B|L|0D||||07/01/1981|^|
|307678|U||100710||C|1|C||||||12/28/1998|^|
|307680|U||100711||C|1|C||||||12/28/1998|^|
|307681|U||100712||C|1|C||||||12/28/1998|^|
|307682|U||100713||B|1|B||||||12/28/1998|^|
|307683|U||100714||C|1|C||||||12/28/1998|^|
|307684|D||54411||D|1|B|L|0D||||03/18/1980|^|
|307685|U||100715||C|1|C||||||12/28/1998|^|
|307686|U||100716||C|1|C||||||12/28/1998|^|
|307687|U||100717||A|1|A||1B||||08/24/1988|^|
|307688|U||100718||B|1|B||||||12/28/1998|^|
|307689|U||100719||C|1|C||||||12/28/1998|^|
|307690|U||100720||B|1|B||||||12/28/1998|^|
|307691|U||100721||B|1|B||||||12/28/1998|^|
|307692|U||100722||B|1|B||||||12/28/1998|^|
|307693|U||100723||B|1|B||||||12/28/1998|^|
|307694|U||100724||B|1|B||||||12/28/1998|^|
|307695|U||100725||B|1|B||||||12/28/1998|^|
|307696|U||100726||C|1|C||||||12/28/1998|^|
|307697|U||100727||C|1|C||||||12/28/1998|^|
|307698|U||100728||C|1|C||||||12/28/1998|^|
|307699|U||100729||B|1|B||||||12/28/1998|^|
|307700|U||100730||A|1|A||||||12/28/1998|^|
|307701|U||100731||C|1|C||||||12/28/1998|^|
|307702|U||100732||B|1|B||||||12/28/1998|^|
|307703|U||100733||B|1|B||||||12/28/1998|^|
|307704|U||100734||C|1|C||||||12/28/1998|^|
|307705|U||100735||B|1|B||||||12/28/1998|^|
|307706|U||100736||B|1|B||||||12/28/1998|^|
|307707|U||100737||B|1|B||||||12/28/1998|^|
|307708|U||100738||B|1|B||||||12/28/1998|^|
|307709|U||100739||B|1|B||||||12/28/1998|^|
|307710|U||100740||B|1|B||||||12/28/1998|^|
|307711|U||100741||B|1|B||||||12/28/1998|^|
|307712|U||100742||B|1|B||||||12/28/1998|^|
|307713|U||100743||B|1|B||||||12/28/1998|^|
|307714|U||100744||B|1|B||||||12/28/1998|^|
|307715|U||100745||B|1|B||||||12/28/1998|^|
|307716|U||100746||A|1|A||||||12/28/1998|^|
|307717|U||100747||B|1|B||||||12/28/1998|^|
|307718|U||100748||B|1|B||||||12/28/1998|^|
|307719|U||100749||B|1|B||||||12/28/1998|^|
|307720|U||100750||C|1|C||||||12/28/1998|^|
|307721|U||100751||C|1|C||||||12/28/1998|^|
|307722|U||100752||C|1|C||||||12/28/1998|^|
|307723|U||100753||B|1|B|||||||^|
|307724|U||100754||B|1|B||||||12/28/1998|^|
|307725|U||100755||A|1|A||||||12/28/1998|^|
|307726|U||100756||C|1|C||||||12/28/1998|^|
|307727|U||100757||C|1|C||||||12/28/1998|^|
|307728|U||100758||C|1|C||||||12/28/1998|^|
|307729|U||100759||C|1|C||||||12/28/1998|^|
|307730|D||100760||B|1|B|||||||^|
|307731|U||100761||B|1|B|||||||^|
|307732|U||100762||B|1|B|||||||^|
|307733|U||100763||B|1|B|||||||^|
|307734|U||100764||A|1|A||||||12/28/1998|^|
|307735|U||100765||A|1|A||||||12/28/1998|^|
|307736|U||100766||B|1|B|||||||^|
|307737|U||100767||A|1|A|||||||^|
|307738|U||100768||B|1|B|||||||^|
|307739|D||100769||B|1|B|||||||^|
|307740|U||100770||B|1|B|||||||^|
|307741|U||100771||B|1|B|||||||^|
|307742|U||100772||B|1|B|||||||^|
|307743|U||100773||B|1|B|||||||^|
|307744|U||100774||B|1|B||||||12/28/1998|^|
|307745|U||100775||B|1|B|||||||^|
|307746|U||100776||B|1|B||||||12/28/1998|^|
|307747|U||100777||B|1|B||||||12/28/1998|^|
|307748|U||100778||B|1|B||||||06/17/2016|^|
|307749|U||100779||B|1|B||||||12/28/1998|^|
|307750|U||100780||B|1|B||||||12/28/1998|^|
|307751|U||100781||B|1|B|||||||^|
|307752|U||100782||B|1|B||||||12/28/1998|^|
|307753|U||100783||B|1|B|||||||^|
|307754|U||100784||B|1|B||||||12/28/1998|^|
|307755|U||100785||B|1|B||||||12/28/1998|^|
|307756|D||35206||D|3|B|L|0D||||02/17/1993|^|
|307757|U||100786||B|1|B||||||12/28/1998|^|
|307758|U||100787||B|1|B||||||12/28/1998|^|
|307759|U||100788||A|1|A||||||12/28/1998|^|
|307761|D||68623||D||B|L|0D||||03/17/1980|^|
|307762|U||100790||B|1|B|||||||^|
|307763|U||100791||C|1|C||||||12/28/1998|^|
|307764|U||100792||B|1|B|||||||^|
|307765|U||100793||B|1|B||||||12/28/1998|^|
|307766|U||100794||B|1|B||||||12/28/1998|^|
|307767|U||100795||B|1|B|||||||^|
|307768|U||100796||B|1|B||||||12/28/1998|^|
|307769|U||100797||B|1|B|||||||^|
|307770|U||100798||B|1|B|||||||^|
|307771|U||100799||B|1|B|||||||^|
|307772|U||100800||B|1|B||||||12/28/1998|^|
|307773|U||100801||B|1|B|||||||^|
|307774|U||100802||B|1|B||||||12/28/1998|^|
|307775|U||100803||B|1|B|||||||^|
|307776|U||100804||C|1|C||||||12/28/1998|^|
|307777|D||15733||D|2|B|L|0D||||08/12/1993|^|
|307778|U||100805||C|1|C||||||12/28/1998|^|
|307779|U||100806||B|1|B|||||||^|
|307780|U||100807||B|1|B||||||12/28/1998|^|
|307781|U||100808||B|1|B||||||12/28/1998|^|
|307782|U||100809||B|1|B|||||||^|
|307783|U||100810||B|1|B||||||12/28/1998|^|
|307784|U||100811||B|1|B|||||||^|
|307785|D||1162||D||B|L|0D||||05/01/1984|^|
|307786|U||100812||B|1|B|||||||^|
|307787|U||100813||C|1|C||||||12/28/1998|^|
|307788|D||28120||D|2|B|L|0D||||03/17/1980|^|
|307789|U||100814||B|1|B|||||||^|
|307790|U||100815||B|1|B||||||12/28/1998|^|
|307791|U||100816||B|1|B|||||||^|
|307792|U||100817||B|1|B|||||||^|
|307793|U||100818||B|1|B||||||12/28/1998|^|
|307794|D||37858||D|1|B|L|0D||||06/24/1981|^|
|307795|U||100819||B|1|B|||||||^|
|307796|U||100820||B|1|B||||||12/28/1998|^|
|307797|U||100821||C|1|C||||||12/28/1998|^|
|307798|U||100822||B|1|B||||||12/28/1998|^|
|307799|U||100823||B|1|B||||||12/28/1998|^|
|307800|U||100824||B|1|B|||||||^|
|307801|U||100825||B|1|B||||||12/28/1998|^|
|307802|U||100826||B|1|B||||||12/28/1998|^|
|307803|U||100827||B|1|B|||||||^|
|307804|U||100828||B|1|B||||||12/28/1998|^|
|307806|U||100830||B|1|B|||||||^|
|307807|U||11914||A|1|A|L|0A||||08/04/1983|^|
|307808|U||100831||B|1|B|||||||^|
|307809|U||100832||B|1|B||||||12/28/1998|^|
|307810|U||100833||B|1|B|||||||^|
|307811|U||100834||B|1|B||||||12/28/1998|^|
|307812|U||100835||B|1|B|||||||^|
|307813|U||100836||B|1|B||||||12/28/1998|^|
|307814|U||100837||B|1|B|||||||^|
|307815|U||100838||C|1|C||||||12/28/1998|^|
|307816|U||100839||C|1|C||||||12/28/1998|^|
|307817|U||100840||B|1|B|||||||^|
|307818|U||100841||C|1|C||||||12/28/1998|^|
|307819|D||100842||B|1|B|||||||^|
|307820|U||100843||B|1|B|||||||^|
|307821|U||100844||C|1|C||||||12/28/1998|^|
|307822|U||100845||B|1|B|||||||^|
|307823|U||100846||C|1|C||||||12/28/1998|^|
|307824|U||100847||B|1|B|||||||^|
|307825|U||12712||B|6|B|L|0B||||08/13/1981|^|
|307826|U||100848||B|1|B||0B||||10/15/1997|^|
|307827|U||100849||B|1|B|||||||^|
|307828|U||100850||B|1|B||0B||||05/16/1995|^|
|307829|U||100851||B|1|B|||||||^|
|307830|U||100852||B|1|B||2||||07/06/1984|^|
|307831|U||100853||B|1|B||0B||||05/16/1995|^|
|307832|U||100854||B|1|B||||||12/28/1998|^|
|307833|U||100855||B|1|B||||||12/28/1998|^|
|307834|U||100856||C|1|C||||||12/28/1998|^|
|307835|U||100857||B|1|B|||||||^|
|307836|U||100858||B|1|B||||||12/28/1998|^|
|307837|U||100859||B|1|B|||||||^|
|307838|U||100860||B|1|B||||||12/28/1998|^|
|307839|U||100861||B|1|B|||||||^|
|307840|U||100862||C|1|C||||||12/28/1998|^|
|307841|U||100863||C|1|C||||||12/28/1998|^|
|307842|U||100864||B|1|B|||||||^|
|307843|U||100865||C|1|C||||||12/28/1998|^|
|307844|U||100866||B|1|B|||||||^|
|307845|U||100867||B|1|B||||||12/28/1998|^|
|307846|U||100868||B|1|B|||||||^|
|307847|U||100869||B|1|B|||||||^|
|307848|U||100870||B|1|B|||||||^|
|307849|U||100871||B|1|B|||||||^|
|307850|U||100872||B|1|B||||||12/28/1998|^|
|307851|U||100873||B|1|B|||||||^|
|307852|U||100874||A|1|A||||||12/28/1998|^|
|307853|U||100875||B|1|B|||||||^|
|307854|U||100876||B|1|B||||||12/28/1998|^|
|307855|U||100877||B|1|B|||||||^|
|307856|U||100878||C|1|C||||||12/28/1998|^|
|307857|U||100879||B|1|B|||||||^|
|307858|U||100880||B|1|B||||||12/28/1998|^|
|307859|U||100881||B|1|B|||||||^|
|307860|U||100882||B|1|B|||||||^|
|307861|U||100883||B|1|B|||||||^|
|307862|U||100884||B|1|B||||||12/28/1998|^|
|307863|U||100885||B|1|B||||||12/28/1998|^|
|307864|U||100886||B|1|B||||||12/28/1998|^|
|307865|U||100887||B|1|B||||||12/28/1998|^|
|307866|U||100888||B|1|B|||||||^|
|307867|U||100889||B|1|B||||||12/28/1998|^|
|307868|U||100890||C|1|C||||||12/28/1998|^|
|307869|U||100891||B|1|B|||||||^|
|307870|U||100892||B|1|B||||||12/28/1998|^|
|307871|U||100893||C|1|C||||||12/28/1998|^|
|307872|U||100894||B|1|B|||||||^|
|307873|U||100895||C|1|C||||||12/28/1998|^|
|307874|U||100896||B|1|B|||||||^|
|307875|U||100897||C|1|C||||||12/28/1998|^|
|307876|U||100898||B|1|B|||||||^|
|307877|U||100899||B|1|B||||||12/28/1998|^|
|307878|U||100900||B|1|B|||||||^|
|307879|U||100901||B|1|B||||||12/28/1998|^|
|307880|U||100902||B|1|B||0B||||05/07/1999|^|
|307881|U||100903||B|1|B|||||||^|
|307882|U||100904||B|1|B|||||||^|
|307883|U||100905||B|1|B|||||||^|
|307884|U||100906||B|1|B||||||12/28/1998|^|
|307885|U||100907||B|1|B|||||||^|
|307886|U||100908||B|1|B||||||12/28/1998|^|
|307887|U||100909||B|1|B|||||||^|
|307888|U||100910||C|1|C||||||12/28/1998|^|
|307889|U||100911||B|1|B|||||||^|
|307890|U||100912||C|1|C||||||12/28/1998|^|
|307891|U||100913||B|1|B|||||||^|
|307892|U||100914||B|1|B||||||12/28/1998|^|
|307893|U||100915||B|1|B||||||12/28/1998|^|
|307894|U||100916||C|1|C||||||12/28/1998|^|
|307895|U||100917||A|1|A||||||12/28/1998|^|
|307896|U||100918||B|1|B|||||||^|
|307897|U||100919||C|1|C||||||12/28/1998|^|
|307898|U||100920||B|1|B|||||||^|
|307899|U||100921||C|1|C||||||12/28/1998|^|
|307900|U||100922||B|1|B|||||||^|
|307901|U||100923||B|1|B||||||12/28/1998|^|
|307902|U||100924||B|1|B|||||||^|
|307903|U||100925||C|1|C||||||12/28/1998|^|
|307904|U||100926||B|1|B|||||||^|
|307905|U||100927||B|1|B|||||||^|
|307906|U||100928||C|1|C||||||12/28/1998|^|
|307907|U||100929||B|1|B|||||||^|
|307908|U||100930||B|1|B||||||12/28/1998|^|
|307909|U||100931||B|1|B||||||06/17/2016|^|
|307910|U||100932||B|1|B||||||12/28/1998|^|
|307911|U||100933||B|1|B|||||||^|
|307912|U||100934||B|1|B||||||12/28/1998|^|
|307914|U||100936||B|1|B|||||||^|
|307915|U||100937||C|1|C||||||12/28/1998|^|
|307916|U||100938||B|1|B|||||||^|
|307917|U||100939||B|1|B|||||||^|
|307918|U||100940||B|1|B|||||||^|
|307919|U||100940||B|1|B|||||||^|
|307920|U||100942||B|1|B|||||||^|
|307921|U||100943||C|1|C||||||12/28/1998|^|
|307922|U||100944||B|1|B|||||||^|
|307923|U||100945||C|1|C||||||12/28/1998|^|
|307924|U||100946||C|1|C||||||12/28/1998|^|
|307925|U||100947||C|1|C||||||12/28/1998|^|
|307926|U||100948||C|1|C||||||12/28/1998|^|
|307927|U||100949||B|1|B||||||04/20/1999|^|
|307928|U||100950||B|1|B|||||||^|
|307929|U||100951||C|1|C||||||12/28/1998|^|
|307930|U||100952||B|1|B|||||||^|
|307931|U||100953||B|1|B||||||12/28/1998|^|
|307932|U||100954||B|1|B|||||||^|
|307933|U||100955||A|1|A||||||12/28/1998|^|
|307934|U||100956||C|1|C||||||12/28/1998|^|
|307935|U||100957||C|1|C||||||12/28/1998|^|
|307936|U||100958||A|1|A||||||12/28/1998|^|
|307937|D||100959||C|1|C||||||12/28/1998|^|
|307938|U||100960||B|1|B|||||||^|
|307939|U||100961||C|1|C||||||12/28/1998|^|
|307940|U||100962||C|1|C||||||12/28/1998|^|
|307941|U||100963||B|1|B|||||||^|
|307942|U||100964||B|1|B||||||12/28/1998|^|
|307945|U||100967||B|1|B|||||||^|
|307947|U||100969||B|1|B|||||||^|
|307948|U||100970||B|1|B|||||||^|
|307949|U||100971||B|1|B|||||||^|
|307950|U||100972||B|1|B||||||12/28/1998|^|
|307951|U||100973||B|1|B|||||||^|
|307952|U||100974||B|1|B||||||12/28/1998|^|
|307953|U||100975||B|1|B|||||||^|
|307954|U||100976||B|1|B|||||||^|
|307955|U||100977||B|1|B|||||||^|
|307956|U||100978||B|1|B|||||||^|
|307957|U||100979||B|1|B||||||12/28/1998|^|
|307958|U||100980||B|1|B|||||||^|
|307959|U||100981||B|1|B||||||12/28/1998|^|
|307960|U||100982||B|1|B|||||||^|
|307961|U||100983||C|1|C||||||12/28/1998|^|
|307962|U||100984||A|1|A||||||12/28/1998|^|
|307963|U||100985||B|1|B||||||12/28/1998|^|
|307964|U||100980||B|1|B|||||||^|
|307965|U||100987||B|1|B|||||||^|
|307966|U||100988||C|1|C||||||12/28/1998|^|
|307967|U||100989||B|1|B|||||||^|
|307968|U||100990||B|1|B||||||12/28/1998|^|
|307969|U||100991||B|1|B||||||12/28/1998|^|
|307970|D||100992||B|1|B|||||||^|
|307971|U||100993||B|1|B||||||12/28/1998|^|
|307972|U||100994||B|1|B|||||||^|
|307973|U||100995||B|1|B||||||12/28/1998|^|
|307974|U||100996||B|1|B|||||||^|
|307975|U||100997||B|1|B||||||12/28/1998|^|
|307976|U||100998||B|1|B|||||||^|
|307978|U||101000||C|1|C||||||12/28/1998|^|
|307979|U||101001||B|1|B|||||||^|
|307981|U||101003||B|1|B||||||12/28/1998|^|
|307982|U||101004||B|1|B|||||||^|
|307983|U||101005||C|1|C||||||12/28/1998|^|
|307984|U||60100||D|2|B|L|0D||||05/21/1992|^|
|307985|U||101006||B|1|B|||||||^|
|307986|U||101007||C|1|C||||||12/28/1998|^|
|307987|U||24384||B|2|B|L|0B||||01/07/1993|^|
|307988|D||101008||B|1|B|||||||^|
|307989|U||101009||B|1|B||||||12/28/1998|^|
|307990|U||101010||B|1|B|||||||^|
|307991|U||101011||C|1|C||||||12/28/1998|^|
|307992|U||2778||B|2|B|L|0B||||05/09/1997|^|
|307993|U||101012||B|1|B|||||||^|
|307994|U||101013||B|1|B|||||||^|
|307995|U||101014||B|1|B|||||||^|
|307996|U||101015||B|1|B|||||||^|
|307997|D||101016||B|1|B|||||||^|
|307998|U||101017||B|1|B|||||||^|
|307999|U||101018||C|1|C||||||12/28/1998|^|
|308000|U||101019||B|1|B|||||||^|
|308001|U||101020||A|1|A||||||12/28/1998|^|
|308002|U||101021||B|1|B||||||12/28/1998|^|
|308003|U||101022||C|1|C||||||12/28/1998|^|
|308004|U||101023||B|1|B||||||12/28/1998|^|
|308005|U||101024||B|1|B||||||12/28/1998|^|
|308006|U||16458||B|1|B|L|0B||||04/05/1982|^|
|308007|U||101025||B|1|B|||||||^|
|308008|U||101026||B|1|B||||||12/28/1998|^|
|308009|U||101027||B|1|B||||||06/17/2016|^|
|308010|U||101028||B|1|B||||||06/17/2016|^|
|308011|U||101029||B|1|B||||||12/28/1998|^|
|308012|U||101030||B|1|B|||||||^|
|308013|U||101031||B|1|B||||||12/28/1998|^|
